,SHED_NAME,actual_et,direct_net_infiltation,direct_soil_moisture,interception,net_infiltration,rainfall,runoff
0,Fagatuitui - Vaaogeoge,0.08107232575872796,0.0,0.0,0.12229407470190619,0.5641563406479814,1.0,0.2732349890523903
1,Vatia,0.09809922794005402,0.014420413716763628,0.0005965409199774393,0.10779174397465119,0.5819034837756281,1.0,0.24828713500021413
2,Tula,0.2728495424435191,0.08691276653912168,0.002515997552297806,0.1240246406544004,0.5967129411201759,1.0,0.08444198288763721
3,Onenoa,0.21468198371701813,0.04046342641665881,0.0010864365938985426,0.15125913479697956,0.5926605170939238,1.0,0.09183044952505844
4,Afono,0.10682904151547323,0.014370988117256338,0.0004959725422999575,0.08393329560026805,0.6097408368260001,1.0,0.2302581458818244
5,Masefau,0.1260396533265716,0.03577104898779461,0.0005089307871161352,0.10407599670507868,0.6240859568334965,1.0,0.19947731840496272
6,Aoa,0.20868899705736546,0.03842431125103195,0.0008925421417743743,0.1293128690154043,0.5988914384501911,1.0,0.10847808442266116
7,Masausi,0.16867883260334193,0.05865379303707072,0.00043993533490402885,0.13583399395046203,0.6346455812120819,1.0,0.12903068719266436
8,Sailele,0.1918729406571791,0.07823630973989155,0.002878997059045241,0.13719118943484496,0.6399107515539258,1.0,0.10610718167752023
9,Alao,0.2544308184693364,0.08911167232082755,0.0014431981271335278,0.12843220587407478,0.6114489716787894,1.0,0.09473753818877562
10,Pago Pago Harbor,0.11849977788758789,0.05710328971637717,0.003164961288982067,0.0657326718056815,0.6100172698264849,1.0,0.23956714753068276
11,Fagaitua,0.15392006802799554,0.05349702923057135,0.0012401071165224688,0.11744879611811533,0.627786540668567,1.0,0.15317755418566945
12,Auasi,0.2343400600178053,0.07056015529617712,0.00092466763428938,0.1376534214388737,0.6009562909049764,1.0,0.0877882533576628
13,Amouli,0.24784970994371155,0.0949973577666597,0.0016238279945867675,0.12516722577810332,0.6203092751459963,1.0,0.09424541024364602
14,Alega,0.0959401565074424,0.02431009105643294,0.0001474992606117467,0.10582494233770659,0.5980227225163607,1.0,0.2336471871394455
15,Laulii - Aumi,0.12818963964767582,0.030584433754401442,0.001171908086540868,0.0864772284402518,0.5945039995843086,1.0,0.22388712094042737
16,Fagasa,0.08901940591902248,0.0170774536987528,0.0008406825275023093,0.07190310958554677,0.5786513970738887,1.0,0.2896839422062583
17,Aasu,0.09250978690188011,0.008580147676806007,0.0001802412519118815,0.09336866809811677,0.5833522350443209,1.0,0.2640977195823892
18,Fagaalu,0.10229249747594502,0.030000955876345468,0.00199880149395279,0.07547607688858145,0.562025613587721,1.0,0.29091817273846715
19,Aoloau Sisifo,0.08791979191956663,0.0,0.0,0.12450458361433638,0.553010353307649,1.0,0.27369114635744574
20,Aoloau Sasae,0.08278820072660613,0.0016780969707559997,4.5217504115490486e-05,0.10134217351401682,0.5647526094319651,1.0,0.2842992042328705
21,Fagamalo,0.10067772593138544,0.012029338614906388,8.879378746596928e-05,0.11999747824622349,0.5812553051685605,1.0,0.2336851961478248
22,Matuu - Faganeanea,0.09496467879992897,0.024150836832909167,0.0014995761259128297,0.09145262807485946,0.5744991320484253,1.0,0.26164370619069216
23,Nuuuli Pala,0.15692528078305196,0.09792119908797985,0.003167229333646737,0.06203743333350727,0.640947071469309,1.0,0.22185449119068115
24,Maloata,0.08669168986582676,0.011764080486371401,5.8074864713289715e-05,0.11206009754632938,0.5773942914308625,1.0,0.260380107754863
25,Fagalii,0.13720753696977853,0.041349116511801044,0.000551415115162738,0.12681954438199505,0.5980111948372597,1.0,0.20026277430690828
26,Afao - Asili,0.09959082777033022,0.008129683201255409,0.00045731182100250975,0.10734642972440546,0.5814239112846907,1.0,0.2282936177099503
27,Leone,0.20377121559785177,0.07231910325621675,0.001106668297483779,0.06680907397809953,0.6458003775622224,1.0,0.15991111332183652
28,Poloa,0.16379341531690955,0.06996770497677544,0.0009965673811290227,0.14197228053773442,0.6182877493421284,1.0,0.16291366767354842
29,Nua - Seetaga,0.13299451905270193,0.01991350891801308,0.0006679521388326724,0.12395076510742659,0.5769503388822962,1.0,0.19122223962148607
30,Tafuna Plain,0.33156280330632787,0.11621440352171557,0.004690139720660817,0.02047315991837501,0.6374684681852949,1.0,0.09520077499964824
31,Amanave,0.18801065860967592,0.04306357068898482,0.0018854624774707505,0.13614610298558308,0.5880235029468504,1.0,0.12367298296887326
32,Fagatele - Larsen,0.23233920304020833,0.021974067960510643,0.0002693089032774645,0.11513834082964293,0.5279992135683095,1.0,0.15184161777512564
